,0,1,10,11,12,13,14,15,2,3,4,5,6,7,8,9,index,plate_well_neuron,disease
20650,,0.016692016,,,,,,,,,,,,,,,20651,RGEDIMachineLearning26_A9_14,Huntington25
20651,,0.015603948,,,,,,,0.016260223,0.017910324,0.113618492,,,,,,20652,RGEDIMachineLearning26_A9_15,Huntington25
20652,,0.140308795,,,,,,,,,,,,,,,20653,RGEDIMachineLearning26_A9_16,Huntington25
20653,,0.023753391,,,,,,,0.280987006,,,,,,,,20654,RGEDIMachineLearning26_A9_17,Huntington25
20654,,0.014268972,,,,,,,0.016958544,,,,,,,,20655,RGEDIMachineLearning26_A9_18,Huntington25
20655,,0.015125715,,,,,,,0.017077069,0.017885262,0.018484196,0.018893243,0.02157672,0.190142425,,,20656,RGEDIMachineLearning26_A9_19,Huntington25
20656,,0.015403358,,,,,,,0.016889918,0.017451771,0.018289416,0.019245663,0.390905553,,,,20657,RGEDIMachineLearning26_A9_2,Huntington25
20657,,0.013598813,,,,,,,,,,,,,,,20658,RGEDIMachineLearning26_A9_20,Huntington25
20658,,0.014172331,,,,,,,,,,,,,,,20659,RGEDIMachineLearning26_A9_21,Huntington25
20659,,0.016714258,,,,,,,,,,,,,,,20660,RGEDIMachineLearning26_A9_22,Huntington25
20660,,0.014993004,,,,,,,0.016963037,0.018036829,0.016742268,,,,,,20661,RGEDIMachineLearning26_A9_23,Huntington25
20661,,0.016400142,,,,,,,0.018392265,,,,,,,,20662,RGEDIMachineLearning26_A9_24,Huntington25
20662,,0.018524724,,,,,,,0.020010232,0.020548107,0.019811887,,,,,,20663,RGEDIMachineLearning26_A9_25,Huntington25
20663,,0.010458881,,,,,,,,,,,,,,,20664,RGEDIMachineLearning26_A9_26,Huntington25
20664,,0.128508629,,,,,,,,,,,,,,,20665,RGEDIMachineLearning26_A9_27,Huntington25
20665,,0.016321272,,,,,,,0.01828823,0.019976939,,,,,,,20666,RGEDIMachineLearning26_A9_28,Huntington25
20666,,0.017347874,,,,,,,0.017795715,0.017637572,0.018567573,0.018520904,0.017537315,0.017446338,,,20667,RGEDIMachineLearning26_A9_29,Huntington25
20667,,0.012377468,,,,,,,,,,,,,,,20668,RGEDIMachineLearning26_A9_3,Huntington25
20668,,0.014513203,,,,,,,0.167412454,0.150370676,,,,,,,20669,RGEDIMachineLearning26_A9_30,Huntington25
20669,,0.014050987,,,,,,,,,,,,,,,20670,RGEDIMachineLearning26_A9_31,Huntington25
20670,,0.017305503,,,,,,,0.019640927,0.020133836,0.020786105,0.169914201,,,,,20671,RGEDIMachineLearning26_A9_32,Huntington25
20671,,0.01689226,,,,,,,0.018253343,0.017362746,,,,,,,20672,RGEDIMachineLearning26_A9_33,Huntington25
20672,,0.017577844,,,,,,,0.016306695,0.149151709,,,,,,,20673,RGEDIMachineLearning26_A9_34,Huntington25
20673,,0.018432344,,,,,,,0.018576816,0.01781483,0.018291158,0.017878936,0.018139659,0.017314081,,,20674,RGEDIMachineLearning26_A9_35,Huntington25
20674,,0.016892583,,,,,,,0.017102494,0.158479249,,,,,,,20675,RGEDIMachineLearning26_A9_36,Huntington25
20675,,0.014582942,,,,,,,0.013122294,0.016108647,0.016785368,0.015406903,0.016356398,0.016235708,,,20676,RGEDIMachineLearning26_A9_4,Huntington25
20676,,0.016180548,,,,,,,0.01694627,,,,,,,,20677,RGEDIMachineLearning26_A9_5,Huntington25
20677,,0.014804673,,,,,,,0.144373957,,,,,,,,20678,RGEDIMachineLearning26_A9_6,Huntington25
20678,,0.015168993,,,,,,,0.01865631,0.018451007,,,,,,,20679,RGEDIMachineLearning26_A9_7,Huntington25
20679,,0.018399553,,,,,,,0.018092558,0.019626153,0.020609445,0.017893165,0.018642095,0.019320376,,,20680,RGEDIMachineLearning26_A9_8,Huntington25
20680,,0.014436269,,,,,,,0.017646227,,,,,,,,20681,RGEDIMachineLearning26_A9_9,Huntington25
20681,,0.017481404,,,,,,,0.170301901,,,,,,,,20682,RGEDIMachineLearning26_B1_1,Huntington25
20682,,0.01595351,,,,,,,,,,,,,,,20683,RGEDIMachineLearning26_B1_10,Huntington25
20683,,0.168475983,,,,,,,,,,,,,,,20684,RGEDIMachineLearning26_B1_11,Huntington25
20684,,0.158007407,,,,,,,,,,,,,,,20685,RGEDIMachineLearning26_B1_12,Huntington25
20685,,0.016893875,,,,,,,0.017611194,0.017496147,,,,,,,20686,RGEDIMachineLearning26_B1_13,Huntington25
20686,,0.02150175,,,,,,,,,,,,,,,20687,RGEDIMachineLearning26_B1_14,Huntington25
20687,,0.016985133,,,,,,,0.018419992,0.018241637,0.019865078,,,,,,20688,RGEDIMachineLearning26_B1_15,Huntington25
20688,,0.014233866,,,,,,,,,,,,,,,20689,RGEDIMachineLearning26_B1_16,Huntington25
20689,,0.01661581,,,,,,,,,,,,,,,20690,RGEDIMachineLearning26_B1_17,Huntington25
20690,,0.016260852,,,,,,,0.016981128,,,,,,,,20691,RGEDIMachineLearning26_B1_18,Huntington25
20691,,0.014331958,,,,,,,,,,,,,,,20692,RGEDIMachineLearning26_B1_19,Huntington25
20692,,0.024151151,,,,,,,0.020216807,0.017195544,,,,,,,20693,RGEDIMachineLearning26_B1_2,Huntington25
20693,,0.021024286,,,,,,,0.018381179,0.018891174,0.018658216,0.018985982,0.018567614,0.01727958,,,20694,RGEDIMachineLearning26_B1_20,Huntington25
20694,,0.1840913,,,,,,,,,,,,,,,20695,RGEDIMachineLearning26_B1_21,Huntington25
20695,,0.102049214,,,,,,,0.099811571,,,,,,,,20696,RGEDIMachineLearning26_B1_22,Huntington25
20696,,0.019934596,,,,,,,,,,,,,,,20697,RGEDIMachineLearning26_B1_23,Huntington25
20697,,0.018141944,,,,,,,0.020926879,0.025341311,0.266892296,,,,,,20698,RGEDIMachineLearning26_B1_24,Huntington25
20698,,0.015881977,,,,,,,0.016557756,0.016679149,,,,,,,20699,RGEDIMachineLearning26_B1_25,Huntington25
20699,,0.016218995,,,,,,,0.015737855,0.016987222,0.018034056,0.017574013,0.020739851,0.020230616,,,20700,RGEDIMachineLearning26_B1_26,Huntington25
20700,,0.017511097,,,,,,,0.017161026,0.017669905,,,,,,,20701,RGEDIMachineLearning26_B1_27,Huntington25
20701,,0.017653052,,,,,,,0.112615605,,,,,,,,20702,RGEDIMachineLearning26_B1_28,Huntington25
20702,,0.015497064,,,,,,,0.01700728,0.016434822,0.017157537,0.178577476,,,,,20703,RGEDIMachineLearning26_B1_3,Huntington25
20703,,0.017496018,,,,,,,0.164640202,,,,,,,,20704,RGEDIMachineLearning26_B1_4,Huntington25
20704,,0.01758301,,,,,,,0.015857222,,,,,,,,20705,RGEDIMachineLearning26_B1_5,Huntington25
20705,,0.150558439,,,,,,,,,,,,,,,20706,RGEDIMachineLearning26_B1_6,Huntington25
20706,,0.015089859,,,,,,,0.01717527,0.018497027,,,,,,,20707,RGEDIMachineLearning26_B1_7,Huntington25
20707,,0.019534344,,,,,,,0.020359265,,,,,,,,20708,RGEDIMachineLearning26_B1_8,Huntington25
20708,,0.015404823,,,,,,,0.016901505,0.017104643,0.018271181,0.019647021,0.019472107,0.019553076,,,20709,RGEDIMachineLearning26_B1_9,Huntington25
20709,,0.013192847,,,,,,,,,,,,,,,20710,RGEDIMachineLearning26_B10_1,Huntington25
20710,,0.01674662,,,,,,,,,,,,,,,20711,RGEDIMachineLearning26_B10_10,Huntington25
20711,,0.017261994,,,,,,,0.015633516,0.018458879,0.015622885,0.015449935,,,,,20712,RGEDIMachineLearning26_B10_11,Huntington25
20712,,0.015035899,,,,,,,0.01414779,0.125614027,,,,,,,20713,RGEDIMachineLearning26_B10_12,Huntington25
20713,,0.017669004,,,,,,,0.018607608,,,,,,,,20714,RGEDIMachineLearning26_B10_13,Huntington25
20714,,0.018476815,,,,,,,0.02007514,,,,,,,,20715,RGEDIMachineLearning26_B10_14,Huntington25
20715,,0.017698629,,,,,,,0.020427076,,,,,,,,20716,RGEDIMachineLearning26_B10_15,Huntington25
20716,,0.013046129,,,,,,,0.149138681,,,,,,,,20717,RGEDIMachineLearning26_B10_16,Huntington25
20717,,0.014526331,,,,,,,0.018309923,0.014345184,,,,,,,20718,RGEDIMachineLearning26_B10_17,Huntington25
20718,,0.019221378,,,,,,,0.019560417,0.021044647,0.019957593,0.019947406,0.021501063,0.021779452,,,20719,RGEDIMachineLearning26_B10_18,Huntington25
20719,,0.015458289,,,,,,,0.016826934,,,,,,,,20720,RGEDIMachineLearning26_B10_19,Huntington25
20720,,0.015251683,,,,,,,0.018292421,,,,,,,,20721,RGEDIMachineLearning26_B10_2,Huntington25
20721,,0.015399128,,,,,,,0.016771587,0.011551136,,,,,,,20722,RGEDIMachineLearning26_B10_20,Huntington25
20722,,0.014004907,,,,,,,,,,,,,,,20723,RGEDIMachineLearning26_B10_21,Huntington25
20723,,0.017308653,,,,,,,,,,,,,,,20724,RGEDIMachineLearning26_B10_22,Huntington25
20724,,0.014856564,,,,,,,,,,,,,,,20725,RGEDIMachineLearning26_B10_23,Huntington25
20725,,0.154144465,,,,,,,,,,,,,,,20726,RGEDIMachineLearning26_B10_24,Huntington25
20726,,0.016132824,,,,,,,,,,,,,,,20727,RGEDIMachineLearning26_B10_25,Huntington25
20727,,0.012665383,,,,,,,,,,,,,,,20728,RGEDIMachineLearning26_B10_26,Huntington25
20728,,0.019996945,,,,,,,,,,,,,,,20729,RGEDIMachineLearning26_B10_27,Huntington25
20729,,0.024636271,,,,,,,0.167372778,,,,,,,,20730,RGEDIMachineLearning26_B10_28,Huntington25
20730,,0.017995842,,,,,,,0.017481725,0.018430356,0.133387301,,,,,,20731,RGEDIMachineLearning26_B10_29,Huntington25
20731,,0.016953766,,,,,,,,,,,,,,,20732,RGEDIMachineLearning26_B10_3,Huntington25
20732,,0.018590576,,,,,,,,,,,,,,,20733,RGEDIMachineLearning26_B10_30,Huntington25
20733,,0.01696169,,,,,,,,,,,,,,,20734,RGEDIMachineLearning26_B10_31,Huntington25
20734,,0.016686322,,,,,,,0.018538679,0.018317451,0.017593291,0.016599046,,,,,20735,RGEDIMachineLearning26_B10_32,Huntington25
20735,,0.169801144,,,,,,,,,,,,,,,20736,RGEDIMachineLearning26_B10_4,Huntington25
20736,,0.155196595,,,,,,,,,,,,,,,20737,RGEDIMachineLearning26_B10_5,Huntington25
20737,,0.021932879,,,,,,,0.171013026,0.167995998,,,,,,,20738,RGEDIMachineLearning26_B10_6,Huntington25
20738,,0.015436444,,,,,,,0.015074111,0.01602864,0.016528403,0.017062984,0.017791332,0.01839934,,,20739,RGEDIMachineLearning26_B10_7,Huntington25
20739,,0.018413894,,,,,,,,,,,,,,,20740,RGEDIMachineLearning26_B10_8,Huntington25
20740,,0.018628467,,,,,,,0.020152342,0.024111821,0.024586378,0.238498629,,,,,20741,RGEDIMachineLearning26_B10_9,Huntington25
20741,,0.01430038,,,,,,,,,,,,,,,20742,RGEDIMachineLearning26_B11_1,Huntington25
20742,,0.018219354,,,,,,,,,,,,,,,20743,RGEDIMachineLearning26_B11_10,Huntington25
20743,,0.018525196,,,,,,,0.020196579,0.021223204,0.020762881,0.018582638,0.018918407,0.121911015,,,20744,RGEDIMachineLearning26_B11_11,Huntington25
20744,,0.010948375,,,,,,,,,,,,,,,20745,RGEDIMachineLearning26_B11_12,Huntington25
20745,,0.018784723,,,,,,,,,,,,,,,20746,RGEDIMachineLearning26_B11_13,Huntington25
20746,,0.015672721,,,,,,,,,,,,,,,20747,RGEDIMachineLearning26_B11_14,Huntington25
20747,,0.01869377,,,,,,,0.019261876,0.019883398,0.02198987,0.021472191,0.020240461,0.021925293,,,20748,RGEDIMachineLearning26_B11_15,Huntington25
20748,,0.018372557,,,,,,,,,,,,,,,20749,RGEDIMachineLearning26_B11_16,Huntington25
20749,,0.018475312,,,,,,,0.019427444,,,,,,,,20750,RGEDIMachineLearning26_B11_17,Huntington25
20750,,0.016869614,,,,,,,,,,,,,,,20751,RGEDIMachineLearning26_B11_18,Huntington25
20751,,0.017276339,,,,,,,,,,,,,,,20752,RGEDIMachineLearning26_B11_19,Huntington25
20752,,0.01577826,,,,,,,0.015272152,0.016396556,0.015898906,0.017530369,0.017365028,0.017968534,,,20753,RGEDIMachineLearning26_B11_2,Huntington25
20753,,0.138448431,,,,,,,,,,,,,,,20754,RGEDIMachineLearning26_B11_20,Huntington25
20754,,0.019440783,,,,,,,,,,,,,,,20755,RGEDIMachineLearning26_B11_21,Huntington25
20755,,0.11537281,,,,,,,,,,,,,,,20756,RGEDIMachineLearning26_B11_22,Huntington25
20756,,0.015189663,,,,,,,0.104757755,0.021595382,0.018869776,0.020974924,0.02144941,0.020738088,,,20757,RGEDIMachineLearning26_B11_23,Huntington25
20757,,0.017223877,,,,,,,0.017351155,0.017625469,0.017177969,0.017385729,,,,,20758,RGEDIMachineLearning26_B11_3,Huntington25
20758,,0.107418191,,,,,,,,,,,,,,,20759,RGEDIMachineLearning26_B11_4,Huntington25
20759,,0.016777491,,,,,,,0.017638943,0.018241706,0.018533212,0.017662288,0.019192129,0.018692089,,,20760,RGEDIMachineLearning26_B11_5,Huntington25
20760,,0.019399065,,,,,,,,,,,,,,,20761,RGEDIMachineLearning26_B11_6,Huntington25
20761,,0.019124103,,,,,,,0.018062425,0.017123741,,,,,,,20762,RGEDIMachineLearning26_B11_7,Huntington25
20762,,0.114104264,,,,,,,,,,,,,,,20763,RGEDIMachineLearning26_B11_8,Huntington25
20763,,0.01298701,,,,,,,0.152856667,,,,,,,,20764,RGEDIMachineLearning26_B11_9,Huntington25
20764,,0.022402092,,,,,,,,,,,,,,,20765,RGEDIMachineLearning26_B12_1,Huntington25
20765,,0.013761193,,,,,,,,,,,,,,,20766,RGEDIMachineLearning26_B12_10,Huntington25
20766,,0.018116841,,,,,,,,,,,,,,,20767,RGEDIMachineLearning26_B12_11,Huntington25
20767,,0.02089068,,,,,,,0.02334252,0.021700657,,,,,,,20768,RGEDIMachineLearning26_B12_12,Huntington25
20768,,0.016125477,,,,,,,,,,,,,,,20769,RGEDIMachineLearning26_B12_13,Huntington25
20769,,0.016512587,,,,,,,,,,,,,,,20770,RGEDIMachineLearning26_B12_14,Huntington25
20770,,0.019412737,,,,,,,0.018376866,0.01816004,0.018925687,0.018844469,0.021558448,0.02031426,,,20771,RGEDIMachineLearning26_B12_15,Huntington25
20771,,0.017565684,,,,,,,0.019339152,0.019910929,0.021867051,0.021652872,0.169732495,,,,20772,RGEDIMachineLearning26_B12_2,Huntington25
20772,,0.013215394,,,,,,,,,,,,,,,20773,RGEDIMachineLearning26_B12_3,Huntington25
20773,,0.019184733,,,,,,,0.022948489,0.024234657,0.024326744,0.02488067,0.023596503,0.164554322,,,20774,RGEDIMachineLearning26_B12_4,Huntington25
20774,,0.016787964,,,,,,,0.017401314,0.016613555,0.020027903,0.117455123,0.118932981,0.112810291,,,20775,RGEDIMachineLearning26_B12_5,Huntington25
20775,,0.015157996,,,,,,,,,,,,,,,20776,RGEDIMachineLearning26_B12_6,Huntington25
20776,,0.017384875,,,,,,,,,,,,,,,20777,RGEDIMachineLearning26_B12_7,Huntington25
20777,,0.017676128,,,,,,,0.017713916,,,,,,,,20778,RGEDIMachineLearning26_B12_8,Huntington25
20778,,0.014638699,,,,,,,0.015501977,0.163055604,,,,,,,20779,RGEDIMachineLearning26_B12_9,Huntington25
20779,,0.016091242,,,,,,,0.018312501,0.018623647,0.020885168,0.019339775,0.01855102,0.020250852,,,20780,RGEDIMachineLearning26_B2_1,Huntington25
20780,,0.014818834,,,,,,,0.017394983,0.017860619,0.020016104,0.020277123,,,,,20781,RGEDIMachineLearning26_B2_10,Huntington25
20781,,0.017542943,,,,,,,0.105564449,,,,,,,,20782,RGEDIMachineLearning26_B2_11,Huntington25
20782,,0.014520619,,,,,,,,,,,,,,,20783,RGEDIMachineLearning26_B2_12,Huntington25
20783,,0.018930915,,,,,,,0.021777524,0.021012729,0.020604916,0.020713076,0.021218367,0.020614495,,,20784,RGEDIMachineLearning26_B2_13,Huntington25
20784,,0.016870977,,,,,,,0.018754087,,,,,,,,20785,RGEDIMachineLearning26_B2_14,Huntington25
20785,,0.015141661,,,,,,,,,,,,,,,20786,RGEDIMachineLearning26_B2_15,Huntington25
20786,,0.015915585,,,,,,,0.016589796,,,,,,,,20787,RGEDIMachineLearning26_B2_16,Huntington25
20787,,0.019858283,,,,,,,0.020839589,0.024843247,0.024511726,0.022640385,,,,,20788,RGEDIMachineLearning26_B2_2,Huntington25
20788,,0.018072664,,,,,,,0.020151565,0.01982731,0.020639374,0.021710153,0.022628524,0.023440209,,,20789,RGEDIMachineLearning26_B2_3,Huntington25
20789,,0.016964719,,,,,,,,,,,,,,,20790,RGEDIMachineLearning26_B2_4,Huntington25
20790,,0.014486521,,,,,,,0.015063028,0.01438145,0.015452544,0.017125565,,,,,20791,RGEDIMachineLearning26_B2_5,Huntington25
20791,,0.016256433,,,,,,,0.018336315,0.020409912,0.020055176,0.020722574,0.021338295,0.023630173,,,20792,RGEDIMachineLearning26_B2_6,Huntington25
20792,,0.015900247,,,,,,,0.015945474,0.01724789,0.01713394,0.01857617,,,,,20793,RGEDIMachineLearning26_B2_7,Huntington25
20793,,0.016261857,,,,,,,0.017820744,0.019913874,0.018063354,0.015206514,0.015854095,0.014194248,,,20794,RGEDIMachineLearning26_B2_8,Huntington25
20794,,0.020641194,,,,,,,0.022615222,0.02470818,0.022540377,0.022536132,0.02104784,0.022469466,,,20795,RGEDIMachineLearning26_B2_9,Huntington25
20795,,0.015824754,,,,,,,,,,,,,,,20796,RGEDIMachineLearning26_B3_1,Huntington25
20796,,0.018058899,,,,,,,0.017865803,0.018860153,0.019488551,0.01649995,0.15021854,,,,20797,RGEDIMachineLearning26_B3_10,Huntington25
20797,,0.014076398,,,,,,,,,,,,,,,20798,RGEDIMachineLearning26_B3_11,Huntington25
20798,,0.02036484,,,,,,,0.019595807,,,,,,,,20799,RGEDIMachineLearning26_B3_12,Huntington25
20799,,0.161028546,,,,,,,,,,,,,,,20800,RGEDIMachineLearning26_B3_13,Huntington25
20800,,0.018938223,,,,,,,,,,,,,,,20801,RGEDIMachineLearning26_B3_14,Huntington25
20801,,0.016807771,,,,,,,,,,,,,,,20802,RGEDIMachineLearning26_B3_15,Huntington25
20802,,0.015909896,,,,,,,,,,,,,,,20803,RGEDIMachineLearning26_B3_16,Huntington25
20803,,0.019620207,,,,,,,0.019267632,0.019201065,0.019093164,0.019828281,0.021940664,0.023373192,,,20804,RGEDIMachineLearning26_B3_17,Huntington25
20804,,0.012521013,,,,,,,,,,,,,,,20805,RGEDIMachineLearning26_B3_18,Huntington25
20805,,0.016324502,,,,,,,0.016016309,0.01812519,0.018035707,0.016529467,0.017714353,0.125550014,,,20806,RGEDIMachineLearning26_B3_19,Huntington25
20806,,0.01277816,,,,,,,0.01825826,0.015071685,0.019929177,0.018635838,0.016749903,0.023798435,,,20807,RGEDIMachineLearning26_B3_2,Huntington25
20807,,0.016341769,,,,,,,0.019956289,0.021328616,0.02205763,0.024251184,0.024300265,0.025089598,,,20808,RGEDIMachineLearning26_B3_20,Huntington25
20808,,0.019409608,,,,,,,,,,,,,,,20809,RGEDIMachineLearning26_B3_21,Huntington25
20809,,0.017832983,,,,,,,0.019749923,0.020590278,0.020552818,0.019563469,0.019452054,0.0195269,,,20810,RGEDIMachineLearning26_B3_22,Huntington25
20810,,0.016350645,,,,,,,,,,,,,,,20811,RGEDIMachineLearning26_B3_23,Huntington25
20811,,0.015711544,,,,,,,0.017868326,0.017546148,,,,,,,20812,RGEDIMachineLearning26_B3_24,Huntington25
20812,,0.016495123,,,,,,,0.168411435,,,,,,,,20813,RGEDIMachineLearning26_B3_25,Huntington25
20813,,0.018224748,,,,,,,0.017307505,0.017249098,0.014815874,,,,,,20814,RGEDIMachineLearning26_B3_26,Huntington25
20814,,0.021128915,,,,,,,0.019727482,,,,,,,,20815,RGEDIMachineLearning26_B3_27,Huntington25
20815,,0.018973798,,,,,,,,,,,,,,,20816,RGEDIMachineLearning26_B3_28,Huntington25
20816,,0.015760508,,,,,,,,,,,,,,,20817,RGEDIMachineLearning26_B3_29,Huntington25
20817,,0.011362155,,,,,,,0.015585575,0.018829636,,,,,,,20818,RGEDIMachineLearning26_B3_3,Huntington25
20818,,0.015950879,,,,,,,,,,,,,,,20819,RGEDIMachineLearning26_B3_30,Huntington25
20819,,0.017652237,,,,,,,,,,,,,,,20820,RGEDIMachineLearning26_B3_31,Huntington25
20820,,0.018513988,,,,,,,0.020993894,0.021673301,0.021561101,0.021210293,0.021304637,0.019361663,,,20821,RGEDIMachineLearning26_B3_32,Huntington25
20821,,0.016834865,,,,,,,0.015735029,0.018365664,0.018177657,0.097051437,,,,,20822,RGEDIMachineLearning26_B3_33,Huntington25
20822,,0.013257923,,,,,,,,,,,,,,,20823,RGEDIMachineLearning26_B3_4,Huntington25
20823,,0.015524991,,,,,,,0.017293322,0.01643618,0.016224027,0.015564716,0.01712873,0.018140829,,,20824,RGEDIMachineLearning26_B3_5,Huntington25
20824,,0.168468995,,,,,,,,,,,,,,,20825,RGEDIMachineLearning26_B3_6,Huntington25
20825,,0.018130087,,,,,,,0.066614151,,,,,,,,20826,RGEDIMachineLearning26_B3_7,Huntington25
20826,,0.019784152,,,,,,,,,,,,,,,20827,RGEDIMachineLearning26_B3_8,Huntington25
20827,,0.020651312,,,,,,,,,,,,,,,20828,RGEDIMachineLearning26_B3_9,Huntington25
20828,,0.01793153,,,,,,,0.126861318,,,,,,,,20829,RGEDIMachineLearning26_B4_1,Huntington25
20829,,0.018809095,,,,,,,0.018911281,,,,,,,,20830,RGEDIMachineLearning26_B4_10,Huntington25
20830,,0.017654643,,,,,,,0.017980401,0.0195962,0.020445588,0.01866361,0.020731221,0.021345473,,,20831,RGEDIMachineLearning26_B4_11,Huntington25
20831,,0.014890757,,,,,,,,,,,,,,,20832,RGEDIMachineLearning26_B4_12,Huntington25
20832,,0.017805222,,,,,,,0.020283672,0.019528963,0.018592098,,,,,,20833,RGEDIMachineLearning26_B4_13,Huntington25
20833,,0.018199478,,,,,,,,,,,,,,,20834,RGEDIMachineLearning26_B4_14,Huntington25
20834,,0.144572739,,,,,,,,,,,,,,,20835,RGEDIMachineLearning26_B4_15,Huntington25
20835,,0.014592412,,,,,,,0.01716696,0.173986757,,,,,,,20836,RGEDIMachineLearning26_B4_16,Huntington25
20836,,0.01784419,,,,,,,0.03245791,,,,,,,,20837,RGEDIMachineLearning26_B4_17,Huntington25
20837,,0.015719148,,,,,,,0.018311154,,,,,,,,20838,RGEDIMachineLearning26_B4_18,Huntington25
20838,,0.01729443,,,,,,,0.018735099,0.018108205,0.018100622,0.017485943,0.017906799,0.018293653,,,20839,RGEDIMachineLearning26_B4_19,Huntington25
20839,,0.016006972,,,,,,,0.020614843,0.02313832,0.134414594,,,,,,20840,RGEDIMachineLearning26_B4_2,Huntington25
20840,,0.016358151,,,,,,,,,,,,,,,20841,RGEDIMachineLearning26_B4_20,Huntington25
20841,,0.018245252,,,,,,,0.180671362,,,,,,,,20842,RGEDIMachineLearning26_B4_21,Huntington25
20842,,0.145786823,,,,,,,,,,,,,,,20843,RGEDIMachineLearning26_B4_22,Huntington25
20843,,0.018351767,,,,,,,,,,,,,,,20844,RGEDIMachineLearning26_B4_23,Huntington25
20844,,0.01638206,,,,,,,,,,,,,,,20845,RGEDIMachineLearning26_B4_24,Huntington25
20845,,0.016109989,,,,,,,0.017918076,0.019028176,,,,,,,20846,RGEDIMachineLearning26_B4_25,Huntington25
20846,,0.017352045,,,,,,,0.018387356,0.019112951,0.020113544,0.021458519,0.024930254,0.026234538,,,20847,RGEDIMachineLearning26_B4_26,Huntington25
20847,,0.015864086,,,,,,,0.017789634,0.019621658,0.020166018,0.019424464,0.023737767,,,,20848,RGEDIMachineLearning26_B4_27,Huntington25
20848,,0.016660631,,,,,,,,,,,,,,,20849,RGEDIMachineLearning26_B4_28,Huntington25
20849,,0.017089278,,,,,,,,,,,,,,,20850,RGEDIMachineLearning26_B4_29,Huntington25
20850,,0.016311874,,,,,,,0.018089933,0.020621672,0.020664774,0.022047177,0.023499416,0.024685669,,,20851,RGEDIMachineLearning26_B4_3,Huntington25
20851,,0.017260767,,,,,,,,,,,,,,,20852,RGEDIMachineLearning26_B4_30,Huntington25
20852,,0.018018037,,,,,,,0.018246842,,,,,,,,20853,RGEDIMachineLearning26_B4_31,Huntington25
20853,,0.018186293,,,,,,,0.018617465,0.018003265,0.177327927,,,,,,20854,RGEDIMachineLearning26_B4_32,Huntington25
20854,,0.021931778,,,,,,,,,,,,,,,20855,RGEDIMachineLearning26_B4_33,Huntington25
20855,,0.011313073,,,,,,,,,,,,,,,20856,RGEDIMachineLearning26_B4_34,Huntington25
20856,,0.009556376,,,,,,,,,,,,,,,20857,RGEDIMachineLearning26_B4_35,Huntington25
20857,,0.017350625,,,,,,,0.01817685,0.01879095,0.019390633,0.019642642,,,,,20858,RGEDIMachineLearning26_B4_36,Huntington25
20858,,0.016494824,,,,,,,,,,,,,,,20859,RGEDIMachineLearning26_B4_37,Huntington25
20859,,0.01374499,,,,,,,,,,,,,,,20860,RGEDIMachineLearning26_B4_38,Huntington25
20860,,0.017208796,,,,,,,0.01909536,0.019296982,0.019655162,,,,,,20861,RGEDIMachineLearning26_B4_39,Huntington25
20861,,0.015915109,,,,,,,0.015244396,0.015629655,,,,,,,20862,RGEDIMachineLearning26_B4_4,Huntington25
20862,,0.159134834,,,,,,,,,,,,,,,20863,RGEDIMachineLearning26_B4_40,Huntington25
20863,,0.141707886,,,,,,,,,,,,,,,20864,RGEDIMachineLearning26_B4_41,Huntington25
20864,,0.016333155,,,,,,,,,,,,,,,20865,RGEDIMachineLearning26_B4_42,Huntington25
20865,,0.016938241,,,,,,,0.020152095,0.17013446,,,,,,,20866,RGEDIMachineLearning26_B4_43,Huntington25
20866,,0.01488583,,,,,,,0.015323492,0.017213982,0.019909785,0.018189631,0.018958842,0.017164191,,,20867,RGEDIMachineLearning26_B4_44,Huntington25
20867,,0.017698155,,,,,,,0.017595233,0.019255743,0.148849339,,,,,,20868,RGEDIMachineLearning26_B4_45,Huntington25
20868,,0.014188766,,,,,,,0.015201509,0.016615778,0.017760615,0.019141025,0.019888473,0.019454843,,,20869,RGEDIMachineLearning26_B4_5,Huntington25
20869,,0.01799922,,,,,,,,,,,,,,,20870,RGEDIMachineLearning26_B4_6,Huntington25
20870,,0.017769,,,,,,,,,,,,,,,20871,RGEDIMachineLearning26_B4_7,Huntington25
20871,,0.018461064,,,,,,,,,,,,,,,20872,RGEDIMachineLearning26_B4_8,Huntington25
20872,,0.018379564,,,,,,,0.141999461,,,,,,,,20873,RGEDIMachineLearning26_B4_9,Huntington25
20873,,0.016599993,,,,,,,0.023839731,0.009505892,,,,,,,20874,RGEDIMachineLearning26_B5_1,Huntington25
20874,,0.157722493,,,,,,,,,,,,,,,20875,RGEDIMachineLearning26_B5_10,Huntington25
20875,,0.01798904,,,,,,,0.018679151,,,,,,,,20876,RGEDIMachineLearning26_B5_11,Huntington25
20876,,0.014812337,,,,,,,0.104301573,,,,,,,,20877,RGEDIMachineLearning26_B5_12,Huntington25
20877,,0.017121969,,,,,,,,,,,,,,,20878,RGEDIMachineLearning26_B5_13,Huntington25
20878,,0.222850669,,,,,,,,,,,,,,,20879,RGEDIMachineLearning26_B5_14,Huntington25
20879,,0.279272934,,,,,,,,,,,,,,,20880,RGEDIMachineLearning26_B5_15,Huntington25
20880,,0.140332428,,,,,,,,,,,,,,,20881,RGEDIMachineLearning26_B5_16,Huntington25
20881,,0.018453801,,,,,,,0.018400338,0.020905448,,,,,,,20882,RGEDIMachineLearning26_B5_17,Huntington25
