index,plate_well_neuron,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
174,PID20170214_RGEDIMachineLearning22_A12_17,0.012660981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,PID20170214_RGEDIMachineLearning22_A12_18,0.047691659,0.008176558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,PID20170214_RGEDIMachineLearning22_A12_19,0.020228467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,PID20170214_RGEDIMachineLearning22_A12_2,0.155338498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,PID20170214_RGEDIMachineLearning22_A12_20,0.018168366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,PID20170214_RGEDIMachineLearning22_A12_21,0.019436413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,PID20170214_RGEDIMachineLearning22_A12_22,0.024486937,0.028535287,0.058954114,0.062212232,0.064410069,0.087391195,0.075182767,NA,NA,NA,NA,NA,NA,NA,NA
181,PID20170214_RGEDIMachineLearning22_A12_23,0.157995174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,PID20170214_RGEDIMachineLearning22_A12_24,0.016691096,0.016992085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,PID20170214_RGEDIMachineLearning22_A12_25,0.017535151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,PID20170214_RGEDIMachineLearning22_A12_26,0.019268929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,PID20170214_RGEDIMachineLearning22_A12_27,0.021282895,0.014703254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,PID20170214_RGEDIMachineLearning22_A12_28,0.019959142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,PID20170214_RGEDIMachineLearning22_A12_29,0.017607181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,PID20170214_RGEDIMachineLearning22_A12_3,0.018573199,0.01916223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,PID20170214_RGEDIMachineLearning22_A12_30,0.024772574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,PID20170214_RGEDIMachineLearning22_A12_31,0.017524083,0.02078562,0.025964698,0.026088191,0.266560049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,PID20170214_RGEDIMachineLearning22_A12_32,0.017162246,0.017651793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,PID20170214_RGEDIMachineLearning22_A12_33,0.172726168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,PID20170214_RGEDIMachineLearning22_A12_34,0.008465925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,PID20170214_RGEDIMachineLearning22_A12_35,0.017025129,0.016589354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,PID20170214_RGEDIMachineLearning22_A12_36,0.018850646,0.019015125,0.020095532,0.020980942,0.020559653,0.021121752,0.02058361,NA,NA,NA,NA,NA,NA,NA,NA
196,PID20170214_RGEDIMachineLearning22_A12_37,0.016312348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,PID20170214_RGEDIMachineLearning22_A12_38,0.020427214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,PID20170214_RGEDIMachineLearning22_A12_39,0.013797008,0.015870235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,PID20170214_RGEDIMachineLearning22_A12_4,0.017426541,0.018731506,0.017868973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,PID20170214_RGEDIMachineLearning22_A12_40,0.021313734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,PID20170214_RGEDIMachineLearning22_A12_41,0.139023796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,PID20170214_RGEDIMachineLearning22_A12_42,0.011505546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,PID20170214_RGEDIMachineLearning22_A12_43,0.01342897,0.016026209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,PID20170214_RGEDIMachineLearning22_A12_44,0.016137803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,PID20170214_RGEDIMachineLearning22_A12_45,0.013936929,0.016878864,0.020319244,0.01991253,0.019717641,0.023447931,0.021399567,NA,NA,NA,NA,NA,NA,NA,NA
206,PID20170214_RGEDIMachineLearning22_A12_46,0.017371695,0.019909775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,PID20170214_RGEDIMachineLearning22_A12_47,0.011829328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,PID20170214_RGEDIMachineLearning22_A12_48,0.01026683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,PID20170214_RGEDIMachineLearning22_A12_49,0.017259255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,PID20170214_RGEDIMachineLearning22_A12_5,0.144746965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,PID20170214_RGEDIMachineLearning22_A12_50,0.01688259,0.018077008,0.017978762,0.017912167,0.019071462,0.020045538,0.021047479,NA,NA,NA,NA,NA,NA,NA,NA
212,PID20170214_RGEDIMachineLearning22_A12_51,0.010280835,0.017868513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,PID20170214_RGEDIMachineLearning22_A12_52,0.012969227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,PID20170214_RGEDIMachineLearning22_A12_53,0.139814773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,PID20170214_RGEDIMachineLearning22_A12_54,0.016269812,0.018481435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,PID20170214_RGEDIMachineLearning22_A12_55,0.012628973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,PID20170214_RGEDIMachineLearning22_A12_56,0.024567823,0.064166902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,PID20170214_RGEDIMachineLearning22_A12_57,0.016383084,0.017672003,0.017938698,0.018843419,0.018231938,0.025274257,0.130189396,NA,NA,NA,NA,NA,NA,NA,NA
219,PID20170214_RGEDIMachineLearning22_A12_58,0.214636048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,PID20170214_RGEDIMachineLearning22_A12_59,0.017075835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,PID20170214_RGEDIMachineLearning22_A12_6,0.016184901,0.017562483,0.020954534,0.021553642,0.023215475,0.02535981,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,PID20170214_RGEDIMachineLearning22_A12_60,0.016667878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,PID20170214_RGEDIMachineLearning22_A12_61,0.140119144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,PID20170214_RGEDIMachineLearning22_A12_62,0.14111925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,PID20170214_RGEDIMachineLearning22_A12_63,0.016796311,0.019267392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,PID20170214_RGEDIMachineLearning22_A12_64,0.016123528,0.01911369,0.227343975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,PID20170214_RGEDIMachineLearning22_A12_65,0.015209056,0.017429332,0.015326577,0.024475008,0.016173279,0.017272391,0.015765964,NA,NA,NA,NA,NA,NA,NA,NA
228,PID20170214_RGEDIMachineLearning22_A12_66,0.017671105,0.019886207,0.02186809,0.21087323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,PID20170214_RGEDIMachineLearning22_A12_67,0.01665313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,PID20170214_RGEDIMachineLearning22_A12_68,0.016864445,0.015875008,0.275457342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,PID20170214_RGEDIMachineLearning22_A12_7,0.021430015,0.165286227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,PID20170214_RGEDIMachineLearning22_A12_8,0.017489226,0.187466183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,PID20170214_RGEDIMachineLearning22_A12_9,0.015997318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,PID20170214_RGEDIMachineLearning22_A2_1,0.017570175,0.162717322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,PID20170214_RGEDIMachineLearning22_A2_10,0.016717175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,PID20170214_RGEDIMachineLearning22_A2_11,0.015369664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,PID20170214_RGEDIMachineLearning22_A2_12,0.135515462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,PID20170214_RGEDIMachineLearning22_A2_13,0.016393703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,PID20170214_RGEDIMachineLearning22_A2_14,0.016942482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,PID20170214_RGEDIMachineLearning22_A2_15,0.163843929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,PID20170214_RGEDIMachineLearning22_A2_16,0.165773636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,PID20170214_RGEDIMachineLearning22_A2_17,0.158737382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,PID20170214_RGEDIMachineLearning22_A2_18,0.020001644,0.023840381,0.024249577,0.023380502,0.025160954,0.025181115,0.025023522,NA,NA,NA,NA,NA,NA,NA,NA
244,PID20170214_RGEDIMachineLearning22_A2_19,0.017306654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,PID20170214_RGEDIMachineLearning22_A2_2,0.017293311,0.019053223,0.021621153,0.023055083,0.023456952,0.186961124,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,PID20170214_RGEDIMachineLearning22_A2_20,0.015730991,0.015680007,0.017372082,0.015953914,0.017360598,0.017237469,0.017331235,NA,NA,NA,NA,NA,NA,NA,NA
247,PID20170214_RGEDIMachineLearning22_A2_21,0.017387488,0.018273591,0.023074633,0.021798799,0.025858626,0.025007895,0.027692995,NA,NA,NA,NA,NA,NA,NA,NA
248,PID20170214_RGEDIMachineLearning22_A2_22,0.013219843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,PID20170214_RGEDIMachineLearning22_A2_23,0.016858849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,PID20170214_RGEDIMachineLearning22_A2_24,0.018459615,0.018641898,0.020291038,0.019452005,0.221227703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,PID20170214_RGEDIMachineLearning22_A2_25,0.152681923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,PID20170214_RGEDIMachineLearning22_A2_26,0.012014354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,PID20170214_RGEDIMachineLearning22_A2_27,0.014700066,0.017854379,0.019965,0.020144611,0.020998695,0.020824861,0.020872704,NA,NA,NA,NA,NA,NA,NA,NA
254,PID20170214_RGEDIMachineLearning22_A2_28,0.15045246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,PID20170214_RGEDIMachineLearning22_A2_29,0.014792755,0.018085129,0.023350265,0.022916959,0.024620574,0.025628473,0.023347726,NA,NA,NA,NA,NA,NA,NA,NA
256,PID20170214_RGEDIMachineLearning22_A2_3,0.015148749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,PID20170214_RGEDIMachineLearning22_A2_30,0.151478699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,PID20170214_RGEDIMachineLearning22_A2_31,0.016497997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,PID20170214_RGEDIMachineLearning22_A2_32,0.018801041,0.020696531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,PID20170214_RGEDIMachineLearning22_A2_33,0.020668425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,PID20170214_RGEDIMachineLearning22_A2_34,0.018787555,0.019859306,0.021551911,0.018916933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,PID20170214_RGEDIMachineLearning22_A2_35,0.019329454,0.019727063,0.019199528,0.018750577,0.020518719,0.020295585,0.021612449,NA,NA,NA,NA,NA,NA,NA,NA
263,PID20170214_RGEDIMachineLearning22_A2_36,0.015865432,0.012639004,0.015535544,0.016188787,0.015941854,0.015109197,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,PID20170214_RGEDIMachineLearning22_A2_4,0.016390697,0.017202894,0.019005929,0.017916452,0.018336724,0.018732064,0.018991026,NA,NA,NA,NA,NA,NA,NA,NA
265,PID20170214_RGEDIMachineLearning22_A2_5,0.145559061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,PID20170214_RGEDIMachineLearning22_A2_6,0.146285327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,PID20170214_RGEDIMachineLearning22_A2_7,0.01791715,0.021225105,0.023096952,0.025176252,0.022859582,0.025156349,0.022166498,NA,NA,NA,NA,NA,NA,NA,NA
268,PID20170214_RGEDIMachineLearning22_A2_8,0.017090326,0.019242275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,PID20170214_RGEDIMachineLearning22_A2_9,0.016509083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,PID20170214_RGEDIMachineLearning22_A3_1,0.146585083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,PID20170214_RGEDIMachineLearning22_A3_10,0.014962573,0.016897362,0.017164133,0.019504917,0.018280734,0.017603494,0.01521967,NA,NA,NA,NA,NA,NA,NA,NA
272,PID20170214_RGEDIMachineLearning22_A3_11,0.163619195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,PID20170214_RGEDIMachineLearning22_A3_12,0.017581516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,PID20170214_RGEDIMachineLearning22_A3_13,0.012054183,0.017071388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,PID20170214_RGEDIMachineLearning22_A3_14,0.013673521,0.016701516,0.01975672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,PID20170214_RGEDIMachineLearning22_A3_15,0.018223417,0.020018118,0.022521753,0.023133007,0.025280762,0.25976376,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,PID20170214_RGEDIMachineLearning22_A3_16,0.014486429,0.017233289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,PID20170214_RGEDIMachineLearning22_A3_17,0.016362706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,PID20170214_RGEDIMachineLearning22_A3_18,0.017557135,0.019178422,0.01899078,0.019528875,0.020757181,0.020106007,0.020458393,NA,NA,NA,NA,NA,NA,NA,NA
280,PID20170214_RGEDIMachineLearning22_A3_19,0.016292349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,PID20170214_RGEDIMachineLearning22_A3_2,0.019829108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,PID20170214_RGEDIMachineLearning22_A3_20,0.014817581,0.016151326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,PID20170214_RGEDIMachineLearning22_A3_21,0.014627854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,PID20170214_RGEDIMachineLearning22_A3_22,0.016833741,0.017915302,0.018328532,0.017716442,0.019369445,0.019612187,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,PID20170214_RGEDIMachineLearning22_A3_23,0.149161947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,PID20170214_RGEDIMachineLearning22_A3_24,0.017762818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,PID20170214_RGEDIMachineLearning22_A3_25,0.015805519,0.154963578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,PID20170214_RGEDIMachineLearning22_A3_26,0.014518322,0.016977295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,PID20170214_RGEDIMachineLearning22_A3_27,0.014348799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,PID20170214_RGEDIMachineLearning22_A3_28,0.014691421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,PID20170214_RGEDIMachineLearning22_A3_29,0.01572125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,PID20170214_RGEDIMachineLearning22_A3_3,0.017692381,0.02167102,0.023912821,0.021856508,0.024697913,0.022709694,0.023465817,NA,NA,NA,NA,NA,NA,NA,NA
293,PID20170214_RGEDIMachineLearning22_A3_30,0.014538412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,PID20170214_RGEDIMachineLearning22_A3_31,0.166722332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,PID20170214_RGEDIMachineLearning22_A3_32,0.016198892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,PID20170214_RGEDIMachineLearning22_A3_33,0.015490785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,PID20170214_RGEDIMachineLearning22_A3_34,0.173113138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,PID20170214_RGEDIMachineLearning22_A3_35,0.163944404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,PID20170214_RGEDIMachineLearning22_A3_36,0.018753039,0.019102474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,PID20170214_RGEDIMachineLearning22_A3_37,0.015783328,0.016215315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,PID20170214_RGEDIMachineLearning22_A3_38,0.134083273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,PID20170214_RGEDIMachineLearning22_A3_39,0.017233477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,PID20170214_RGEDIMachineLearning22_A3_4,0.142147496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,PID20170214_RGEDIMachineLearning22_A3_40,0.017447394,0.018736966,0.01627394,0.017747653,0.017268433,0.0166354,0.018426157,NA,NA,NA,NA,NA,NA,NA,NA
305,PID20170214_RGEDIMachineLearning22_A3_5,0.139286457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,PID20170214_RGEDIMachineLearning22_A3_6,0.146835327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,PID20170214_RGEDIMachineLearning22_A3_7,0.010582314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,PID20170214_RGEDIMachineLearning22_A3_8,0.166232231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,PID20170214_RGEDIMachineLearning22_A3_9,0.014496838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,PID20170214_RGEDIMachineLearning22_A4_1,0.019429395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,PID20170214_RGEDIMachineLearning22_A4_10,0.015965725,0.170488373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,PID20170214_RGEDIMachineLearning22_A4_11,0.018757059,0.019617143,0.023133798,0.022033999,0.024365915,0.022288779,0.022234544,NA,NA,NA,NA,NA,NA,NA,NA
313,PID20170214_RGEDIMachineLearning22_A4_12,0.017800922,0.018142976,0.021330558,0.021154441,0.021628776,0.021214052,0.306325316,NA,NA,NA,NA,NA,NA,NA,NA
314,PID20170214_RGEDIMachineLearning22_A4_13,0.019225643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,PID20170214_RGEDIMachineLearning22_A4_14,0.016980482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,PID20170214_RGEDIMachineLearning22_A4_15,0.018120378,0.017259192,0.017278511,0.017476476,0.019396375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,PID20170214_RGEDIMachineLearning22_A4_16,0.281757335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,PID20170214_RGEDIMachineLearning22_A4_17,0.017985862,0.021776395,0.022692035,0.021969079,0.023708741,0.025504062,0.025443148,NA,NA,NA,NA,NA,NA,NA,NA
319,PID20170214_RGEDIMachineLearning22_A4_18,0.01961574,0.020894426,0.023173974,0.023817344,0.022173782,0.021443602,0.023005737,NA,NA,NA,NA,NA,NA,NA,NA
320,PID20170214_RGEDIMachineLearning22_A4_19,0.0175576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,PID20170214_RGEDIMachineLearning22_A4_2,0.018786172,0.017177462,0.192375574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,PID20170214_RGEDIMachineLearning22_A4_20,0.14455789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,PID20170214_RGEDIMachineLearning22_A4_21,0.019377133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,PID20170214_RGEDIMachineLearning22_A4_22,0.015280645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,PID20170214_RGEDIMachineLearning22_A4_23,0.019915684,0.019224774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,PID20170214_RGEDIMachineLearning22_A4_24,0.011506221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,PID20170214_RGEDIMachineLearning22_A4_25,0.019466066,0.016140428,0.017557124,0.018762083,0.022635305,0.023803051,0.026700853,NA,NA,NA,NA,NA,NA,NA,NA
328,PID20170214_RGEDIMachineLearning22_A4_26,0.142573018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,PID20170214_RGEDIMachineLearning22_A4_27,0.017379432,0.182070886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,PID20170214_RGEDIMachineLearning22_A4_28,0.016032397,0.015987299,0.016972621,0.017211566,0.018075398,0.01604255,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,PID20170214_RGEDIMachineLearning22_A4_29,0.016590775,0.016493217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,PID20170214_RGEDIMachineLearning22_A4_3,0.017431075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,PID20170214_RGEDIMachineLearning22_A4_30,0.012287132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,PID20170214_RGEDIMachineLearning22_A4_31,0.018418298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,PID20170214_RGEDIMachineLearning22_A4_32,0.019421266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,PID20170214_RGEDIMachineLearning22_A4_33,0.014949939,0.016232621,0.017384952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,PID20170214_RGEDIMachineLearning22_A4_34,0.011296074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,PID20170214_RGEDIMachineLearning22_A4_35,0.01875421,0.017423362,0.018556665,0.018590783,0.018185959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,PID20170214_RGEDIMachineLearning22_A4_36,0.018852693,0.01719551,0.017962594,0.017622098,0.018935367,0.018746663,0.01946716,NA,NA,NA,NA,NA,NA,NA,NA
340,PID20170214_RGEDIMachineLearning22_A4_37,0.125421548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,PID20170214_RGEDIMachineLearning22_A4_38,0.104229857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,PID20170214_RGEDIMachineLearning22_A4_39,0.019879236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,PID20170214_RGEDIMachineLearning22_A4_4,0.018631182,0.017404937,0.018804152,0.017886289,0.018710774,0.021349302,0.025856725,NA,NA,NA,NA,NA,NA,NA,NA
344,PID20170214_RGEDIMachineLearning22_A4_40,0.019126079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,PID20170214_RGEDIMachineLearning22_A4_41,0.146937555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,PID20170214_RGEDIMachineLearning22_A4_42,0.166826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,PID20170214_RGEDIMachineLearning22_A4_43,0.129139715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,PID20170214_RGEDIMachineLearning22_A4_44,0.017368502,0.017177202,0.019713338,0.022013626,0.023035519,0.024516055,0.023968102,NA,NA,NA,NA,NA,NA,NA,NA
349,PID20170214_RGEDIMachineLearning22_A4_45,0.130870434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,PID20170214_RGEDIMachineLearning22_A4_46,0.016193875,0.017469365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,PID20170214_RGEDIMachineLearning22_A4_47,0.017808284,0.01963812,0.02118466,0.021809466,0.023077386,0.022511289,0.023069911,NA,NA,NA,NA,NA,NA,NA,NA
